0.77773097,0.22226903
0.87983669,0.12016331
0.93530630,0.06469370
0.97021796,0.02978204
0.72916667,0.27083333
0.80701543,0.19298457
0.84224753,0.15775247
0.86644446,0.13355554
0.94542246,0.05457754
0.71730091,0.28269909
0.85041615,0.14958385
0.97269316,0.02730684
0.69301560,0.30698440
0.69320670,0.30679330
0.77173124,0.22826876
0.79147799,0.20852201
0.80017149,0.19982851
0.89522513,0.10477487
0.77127672,0.22872328
0.79235134,0.20764866
0.71606279,0.28393721
0.79758229,0.20241771
0.73691819,0.26308181
0.83054978,0.16945022
0.86488997,0.13511003
0.87035133,0.12964867
0.81343075,0.18656925
0.80998354,0.19001646
0.82767860,0.17232140
0.71420935,0.28579065
0.75205565,0.24794435
0.78123191,0.21876809
0.80059477,0.19940523
0.70386160,0.29613840
0.72927471,0.27072529
0.75323204,0.24676796
0.77661323,0.22338677
0.84558510,0.15441490
0.91655945,0.08344055
0.75003735,0.24996265
0.71001570,0.28998430
0.76308003,0.23691997
0.79705032,0.20294968
0.80647326,0.19352674
0.82373928,0.17626072
0.78368488,0.21631512
0.86056702,0.13943298
0.87704739,0.12295261
0.90225838,0.09774162
0.86707966,0.13292034
0.70693006,0.29306994
0.73164924,0.26835076
0.75892450,0.24107550
0.77110024,0.22889976
0.77952145,0.22047855
0.80288606,0.19711394
0.81888528,0.18111472
0.82455072,0.17544928
0.83688499,0.16311501
0.85522686,0.14477314
0.75079829,0.24920171
0.76564818,0.23435182
0.70031402,0.29968598
0.77033826,0.22966174
0.72637756,0.27362244
0.74296745,0.25703255
0.76386353,0.23613647
0.84084106,0.15915894
0.80064840,0.19935160
0.77779098,0.22220902
0.84242950,0.15757050
0.81583918,0.18416082
0.78318754,0.21681246
0.81034058,0.18965942
0.81781533,0.18218467
0.86030134,0.13969866
0.84817470,0.15182530
0.87029738,0.12970262
0.77608679,0.22391321
0.75059533,0.24940467
0.83460650,0.16539350
0.79569276,0.20430724
0.70808806,0.29191194
0.74370898,0.25629102
0.76451211,0.23548789
0.79854828,0.20145172
0.67755504,0.32244496
0.75731756,0.24268244
0.73304219,0.26695781
0.84117154,0.15882846
0.81269878,0.18730122
0.84957413,0.15042587
0.77672887,0.22327113
0.68853736,0.31146264
0.77630799,0.22369201
0.81613087,0.18386913
0.76071374,0.23928626
0.71498333,0.28501667
0.78844442,0.21155558
0.87663880,0.12336120
0.78109543,0.21890457
0.78908098,0.21091902
0.73069274,0.26930726
0.72210461,0.27789539
0.75910393,0.24089607
0.77590423,0.22409577
0.78143456,0.21856544
0.75047330,0.24952670
0.77322077,0.22677923
