0.49357513,0.50642487
0.67545393,0.32454607
0.77634204,0.22365796
0.90802791,0.09197209
0.55090045,0.44909955
0.61095658,0.38904342
0.69011820,0.30988180
0.74984451,0.25015549
0.91249753,0.08750247
0.55606744,0.44393256
0.73747138,0.26252862
0.91534964,0.08465036
0.51939236,0.48060764
0.54628806,0.45371194
0.60063951,0.39936049
0.65171156,0.34828844
0.67983200,0.32016800
0.83992256,0.16007744
0.60363308,0.39636692
0.65000709,0.34999291
0.56028665,0.43971335
0.67727456,0.32272544
0.57442381,0.42557619
0.69320684,0.30679316
0.76275308,0.23724692
0.80282993,0.19717007
0.72924786,0.27075214
0.68504042,0.31495958
0.73240176,0.26759824
0.56819207,0.43180793
0.55107786,0.44892214
0.63365344,0.36634656
0.69736850,0.30263150
0.54859655,0.45140345
0.60072526,0.39927474
0.63325956,0.36674044
0.65203431,0.34796569
0.76284170,0.23715830
0.89555083,0.10444917
0.60130411,0.39869589
0.56528711,0.43471289
0.65544505,0.34455495
0.66419713,0.33580287
0.70093193,0.29906807
0.73291711,0.26708289
0.67520591,0.32479409
0.73162854,0.26837146
0.76705514,0.23294486
0.84060580,0.15939420
0.80432388,0.19567612
0.55110210,0.44889790
0.58901342,0.41098658
0.62576306,0.37423694
0.65331230,0.34668770
0.63269960,0.36730040
0.66852736,0.33147264
0.70145165,0.29854835
0.70817118,0.29182882
0.73406777,0.26593223
0.76631408,0.23368592
0.58803819,0.41196181
0.62853376,0.37146624
0.56681992,0.43318008
0.63893761,0.36106239
0.56411948,0.43588052
0.60329598,0.39670402
0.65404133,0.34595867
0.72670279,0.27329721
0.67217958,0.32782042
0.68201725,0.31798275
0.76655200,0.23344800
0.71354656,0.28645344
0.64443936,0.35556064
0.69045457,0.30954543
0.70336079,0.29663921
0.74459136,0.25540864
0.72880968,0.27119032
0.77075699,0.22924301
0.64842395,0.35157605
0.64595472,0.35404528
0.73222934,0.26777066
0.67980792,0.32019208
0.56169427,0.43830573
0.61308615,0.38691385
0.66092573,0.33907427
0.69827906,0.30172094
0.57101194,0.42898806
0.66247693,0.33752307
0.59481555,0.40518445
