0.00000000,0.03147948,0.35663460,0.00130927,0.00000000,0.61057665,0.00000000,0.00000000
0.00241815,0.24152612,0.43289104,0.00578704,0.20262897,0.11474868,0.00000000,0.00000000
0.00659554,0.45636691,0.27401968,0.00000000,0.07573784,0.13698213,0.02682555,0.02347236
0.35548995,0.30262528,0.18265241,0.00000000,0.00000000,0.15923237,0.00000000,0.00000000
0.00000000,0.02758706,0.37801629,0.02548628,0.17214938,0.39676098,0.00000000,0.00000000
0.00153147,0.25035479,0.25801215,0.04678136,0.15990607,0.24972178,0.01229261,0.02139977
0.05703643,0.21423064,0.24146767,0.05600437,0.14800052,0.19411130,0.07974187,0.00940721
0.08994511,0.19445831,0.24415059,0.03602517,0.28705090,0.07845420,0.06991572,0.00000000
0.40790246,0.38995023,0.00034774,0.00000000,0.00000000,0.20179957,0.00000000,0.00000000
0.00000000,0.12594334,0.35008816,0.07484425,0.19873046,0.18609381,0.06428823,0.00001176
0.06212609,0.25921379,0.24205610,0.07757648,0.22172367,0.07881815,0.05848572,0.00000000
0.00928008,0.63826570,0.02096052,0.00000000,0.33149370,0.00000000,0.00000000,0.00000000
0.00000000,0.05673669,0.23089033,0.22766231,0.32032057,0.00000000,0.16439010,0.00000000
0.00000000,0.09611647,0.28116289,0.05373264,0.23166927,0.29304238,0.04415488,0.00012148
0.00092870,0.19364473,0.28704960,0.03494331,0.19172051,0.23444087,0.04484503,0.01242726
0.03547199,0.16109533,0.28872637,0.03110866,0.20635945,0.21483242,0.05304128,0.00936449
0.08228906,0.11064640,0.29260198,0.02981279,0.19179988,0.22247635,0.06568730,0.00468624
0.14562960,0.26207263,0.19570703,0.04059045,0.27245849,0.05122540,0.02498457,0.00733184
0.00271985,0.22780093,0.22331318,0.06293730,0.18707800,0.26961861,0.00367180,0.02286033
0.03147976,0.19346527,0.24089649,0.06037525,0.13450306,0.27979658,0.05003060,0.00945300
0.00000000,0.11974520,0.33141155,0.08053790,0.19111901,0.23324585,0.04149280,0.00244769
0.03439305,0.18691981,0.27679257,0.05089881,0.21229651,0.19342355,0.01531812,0.02995758
0.00992250,0.13503504,0.30174966,0.04495289,0.19360468,0.20844665,0.10628858,0.00000000
0.00188774,0.32169645,0.24372011,0.13814917,0.16323517,0.10892692,0.01236681,0.01001762
0.03377189,0.31617348,0.24640835,0.12417941,0.18641359,0.07794624,0.01474585,0.00036120
0.08645759,0.29879735,0.22157234,0.12919817,0.17609583,0.05205050,0.02989230,0.00593592
0.07581392,0.19288751,0.27705228,0.09676714,0.19212661,0.13588678,0.02839099,0.00107477
0.00104706,0.31677634,0.25606289,0.08448174,0.20478910,0.08054318,0.03767005,0.01862964
