0.38942335,0.61057665
0.68262235,0.31737765
0.73698213,0.26301787
0.84076763,0.15923237
0.43108964,0.56891036
0.55667977,0.44332023
0.56873910,0.43126090
0.56457917,0.43542083
0.79820043,0.20179957
0.55087575,0.44912425
0.64097246,0.35902754
0.66850630,0.33149370
0.51528933,0.48471067
0.43101199,0.56898801
0.51656634,0.48343366
0.51640235,0.48359765
0.51535023,0.48464977
0.64399970,0.35600030
0.51677127,0.48322873
0.52621676,0.47378324
0.53169466,0.46830534
0.54900424,0.45099576
0.49166009,0.50833991
0.70545348,0.29454652
0.72053313,0.27946687
0.73602545,0.26397455
0.64252085,0.35747915
0.65836803,0.34163197
0.67640951,0.32359049
0.46897370,0.53102630
0.51532443,0.48467557
0.57637944,0.42362056
0.56620129,0.43379871
0.43408941,0.56591059
0.50287957,0.49712043
0.50241551,0.49758449
0.49768175,0.50231825
0.57429596,0.42570404
0.69200559,0.30799441
0.49513586,0.50486414
0.51209362,0.48790638
0.51981512,0.48018488
0.65405876,0.34594124
0.64779297,0.35220703
0.68109995,0.31890005
0.63452207,0.36547793
0.74745878,0.25254122
0.74072135,0.25927865
0.78648960,0.21351040
0.76253173,0.23746827
0.43057969,0.56942031
0.50468188,0.49531812
0.50198716,0.49801284
0.48940433,0.51059567
0.57438725,0.42561275
0.58627369,0.41372631
0.58014058,0.41985942
0.59332362,0.40667638
0.58861595,0.41138405
0.58446164,0.41553836
0.50438268,0.49561732
0.49901544,0.50098456
0.50666732,0.49333268
0.52451715,0.47548285
0.48452627,0.51547373
0.58152639,0.41847361
0.59633947,0.40366053
0.62856902,0.37143098
0.60023640,0.39976360
0.60830427,0.39169573
0.62990605,0.37009395
0.59091414,0.40908586
0.61796176,0.38203824
0.61121724,0.38878276
0.69812984,0.30187016
0.69443499,0.30556501
0.69096608,0.30903392
0.70651330,0.29348670
0.59791846,0.40208154
0.58613181,0.41386819
0.62503224,0.37496776
0.60298191,0.39701809
0.46502643,0.53497357
0.56559901,0.43440099
0.56966674,0.43033326
0.59134996,0.40865004
0.56662794,0.43337206
0.61938767,0.38061233
0.60708190,0.39291810
0.68123193,0.31876807
0.68804684,0.31195316
0.65796633,0.34203367
0.65985052,0.34014948
0.61384788,0.38615212
0.64307714,0.35692286
0.69104827,0.30895173
0.69185184,0.30814816
0.54149825,0.45850175
0.61673275,0.38326725
0.69792731,0.30207269
0.60254877,0.39745123
0.61207266,0.38792734
0.47812002,0.52187998
0.49692092,0.50307908
0.57863161,0.42136839
0.58016695,0.41983305
0.58518670,0.41481330
0.54612249,0.45387751
0.54065916,0.45934084
0.53330752,0.46669248
0.47454705,0.52545295
0.51715840,0.48284160
0.51872314,0.48127686
0.42685328,0.57314672
0.49048921,0.50951079
0.48636858,0.51363142
0.48537163,0.51462837
0.54904100,0.45095900
0.72913664,0.27086336
0.93888469,0.06111531
0.43057036,0.56942964
