0.00000000,0.06746765,0.93253235,0.00000000
0.00000000,0.32049634,0.59579529,0.08370837
0.24598727,0.28863140,0.42596638,0.03941495
0.35496508,0.00000000,0.60347471,0.04156021
0.02009274,0.09473432,0.88485317,0.00031978
0.06652453,0.28554554,0.57166729,0.07626264
0.09031161,0.29650459,0.55537390,0.05780989
0.08529447,0.29940668,0.61298929,0.00230956
0.05059809,0.94940191,0.00000000,0.00000000
0.06931749,0.19123248,0.71812157,0.02132846
0.11147324,0.39166785,0.42388173,0.07297719
0.19425259,0.60736310,0.19838431,0.00000000
0.00000000,0.14438204,0.51199305,0.34362491
0.02907867,0.17520211,0.78571174,0.01000748
0.04851245,0.26058975,0.63468885,0.05620895
0.05471841,0.28164914,0.62318306,0.04044939
0.04866067,0.32424228,0.61942719,0.00766985
0.17756483,0.51246767,0.30220837,0.00775914
0.05634607,0.26271514,0.62648873,0.05445007
0.05855028,0.33096128,0.55650438,0.05398407
0.04075495,0.16230167,0.73394825,0.06299513
0.06159354,0.29953558,0.56160652,0.07726435
0.07087224,0.10587805,0.49870907,0.32454064
0.09967307,0.46046301,0.37267097,0.06719294
0.10137229,0.52881806,0.26144312,0.10836653
0.18003367,0.38290506,0.33348156,0.10357971
0.07489802,0.33787261,0.53482899,0.05240038
0.12219451,0.46833946,0.36190452,0.04756151
0.12433628,0.43073920,0.37444040,0.07048412
0.03713186,0.11280875,0.53387539,0.31618400
0.04850534,0.30886542,0.41379572,0.22883352
0.07347907,0.29449003,0.48599078,0.14604012
0.07687127,0.35090221,0.40493592,0.16729059
0.03291304,0.19260417,0.76122487,0.01325793
0.03880090,0.25560164,0.67273917,0.03285830
0.04027611,0.27464486,0.65671244,0.02836659
0.03466325,0.26497375,0.68905166,0.01131134
0.11012252,0.36143524,0.52014919,0.00829305
0.25080735,0.46858669,0.27391228,0.00669368
0.04475504,0.31877473,0.59757771,0.03889252
0.03564014,0.22834097,0.67781247,0.05820642
0.05060981,0.22655085,0.64295867,0.07988067
0.06658967,0.35527123,0.52109575,0.05704335
0.08748688,0.34424444,0.50686152,0.06140716
0.11308052,0.30254545,0.52008312,0.06429091
0.06947176,0.25657508,0.62102808,0.05292507
0.10209051,0.46680128,0.37943936,0.05166884
0.12068738,0.52548064,0.27807041,0.07576157
0.19685767,0.45897515,0.23051448,0.11365270
0.14160018,0.44474622,0.37189498,0.04175861
0.02563074,0.18307863,0.78145014,0.00984049
0.03455832,0.26274652,0.66396360,0.03873156
0.05754648,0.25784624,0.65529983,0.02930745
0.05372970,0.27343598,0.65879537,0.01403895
0.07692084,0.29790480,0.55120307,0.07397129
0.08174235,0.36624050,0.48879188,0.06322527
0.08511219,0.37728863,0.49674942,0.04084976
0.09476880,0.36863936,0.46020606,0.07638578
