0.70078111,0.29921889
0.75399979,0.24600021
0.91530464,0.08469536
0.95398876,0.04601124
0.64951167,0.35048833
0.73119688,0.26880312
0.79081544,0.20918456
0.83432721,0.16567279
0.94698988,0.05301012
0.69310728,0.30689272
0.78730699,0.21269301
0.89985478,0.10014522
0.69396270,0.30603730
0.59500528,0.40499472
0.68049300,0.31950700
0.72040422,0.27959578
0.74738124,0.25261876
0.88348827,0.11651173
0.68150548,0.31849452
0.74142957,0.25857043
0.64431698,0.35568302
0.73304708,0.26695292
0.66789315,0.33210685
0.77835765,0.22164235
0.82962117,0.17037883
0.85224238,0.14775762
0.80353362,0.19646638
0.75815898,0.24184102
0.80786108,0.19213892
0.69004600,0.30995400
0.58240386,0.41759614
0.68733073,0.31266927
0.75114190,0.24885810
0.59385538,0.40614462
0.64575338,0.35424662
0.67666805,0.32333195
0.69291777,0.30708223
0.80365538,0.19634462
0.89825507,0.10174493
0.65561840,0.34438160
0.62141351,0.37858649
0.70114851,0.29885149
0.73728728,0.26271272
0.75707677,0.24292323
0.78140709,0.21859291
0.74489432,0.25510568
0.78149476,0.21850524
0.82527759,0.17472241
0.86407341,0.13592659
0.85092286,0.14907714
0.59432341,0.40567659
0.64396203,0.35603797
0.68208036,0.31791964
0.69921813,0.30078187
0.70356694,0.29643306
0.73044865,0.26955135
0.75684250,0.24315750
0.76973834,0.23026166
0.78539821,0.21460179
0.80080078,0.19919922
0.65368063,0.34631937
0.68942652,0.31057348
0.63434326,0.36565674
0.70255844,0.29744156
0.64374767,0.35625233
0.67767187,0.32232813
0.72260533,0.27739467
0.78586850,0.21413150
0.75174374,0.24825626
0.74452373,0.25547627
0.82239172,0.17760828
0.77388154,0.22611846
0.72914199,0.27085801
0.76685670,0.23314330
0.76902669,0.23097331
0.78936197,0.21063803
0.79055404,0.20944596
0.82306393,0.17693607
0.72197716,0.27802284
0.71875105,0.28124895
0.79846024,0.20153976
0.75502887,0.24497113
0.66262160,0.33737840
0.72643793,0.27356207
0.75689881,0.24310119
0.79410002,0.20589998
0.67186512,0.32813488
0.72465392,0.27534608
0.68952675,0.31047325
0.79805893,0.20194107
0.77868255,0.22131745
0.81649940,0.18350060
0.73243614,0.26756386
0.70363428,0.29636572
0.77281376,0.22718624
0.80144233,0.19855767
0.80591316,0.19408684
0.62242517,0.37757483
0.74064599,0.25935401
0.86397419,0.13602581
0.71694713,0.28305287
0.74885810,0.25114190
0.66278380,0.33721620
0.59742633,0.40257367
0.66013485,0.33986515
0.69911464,0.30088536
0.72627490,0.27372510
0.64913300,0.35086700
0.69570312,0.30429688
0.66433389,0.33566611
0.64076161,0.35923839
0.68666214,0.31333786
0.75810052,0.24189948
0.58855578,0.41144422
0.62574042,0.37425958
0.64288056,0.35711944
0.67244945,0.32755055
0.75576910,0.24423090
