0.02449161,0.10543575,0.48777128,0.16003234,0.00000000,0.14513925,0.07712978,0.00000000
0.06968544,0.46759302,0.24778463,0.09477359,0.03022641,0.03936624,0.05057066,0.00000000
0.24025929,0.51036915,0.16222884,0.02244903,0.01488455,0.03139838,0.00839075,0.01002002
0.56618104,0.35964004,0.03558195,0.00881493,0.00000000,0.02619163,0.00000000,0.00359042
0.02718342,0.13905239,0.39031843,0.17261242,0.03334129,0.07437162,0.16312043,0.00000000
0.05765258,0.33482897,0.28193159,0.13260228,0.04894702,0.06696177,0.07516432,0.00191147
0.15523528,0.35876864,0.21811842,0.11012520,0.02606183,0.06277687,0.04829808,0.02061568
0.34746706,0.21517537,0.19277968,0.11102234,0.00698064,0.08335516,0.02583362,0.01738612
0.74038493,0.13843508,0.06660245,0.00000000,0.00000000,0.05457754,0.00000000,0.00000000
0.02240632,0.34054373,0.16929487,0.18505600,0.13619004,0.05796575,0.08854331,0.00000000
0.19798119,0.39611328,0.16153626,0.09478541,0.04520474,0.06492424,0.00033356,0.03912132
0.18961092,0.55416507,0.12663353,0.10228363,0.00000000,0.01387188,0.00000000,0.01343497
0.01372938,0.53549250,0.06290449,0.08088923,0.00625678,0.20621189,0.00000000,0.09451573
0.02772060,0.16055956,0.34632263,0.15860391,0.06256199,0.09660803,0.09119491,0.05642837
0.04846706,0.25360734,0.30715437,0.16250247,0.04541813,0.07939926,0.07283489,0.03061648
0.11586592,0.29875895,0.24116890,0.13568422,0.06194453,0.05314162,0.06494617,0.02848969
0.24879722,0.19451680,0.23427115,0.12258633,0.05943917,0.06991889,0.04298494,0.02748552
0.47031915,0.24451300,0.10572193,0.07467106,0.05513668,0.02925329,0.01219692,0.00818798
0.04936341,0.26627613,0.31677808,0.13885910,0.05529704,0.07375930,0.09507027,0.00459667
0.12667332,0.30413311,0.24230753,0.11923738,0.04601660,0.08225918,0.06064482,0.01872807
0.02549402,0.30018985,0.20353504,0.18684386,0.09524828,0.08639730,0.06817659,0.03411504
0.14504658,0.31600409,0.19077331,0.14575830,0.05746210,0.07115604,0.06593318,0.00786639
0.04301005,0.41523674,0.13968679,0.13898461,0.04760668,0.10923928,0.06257081,0.04366503
0.07269192,0.38747241,0.24053521,0.12985023,0.08455103,0.04551882,0.03068691,0.00869346
0.20235006,0.36076321,0.20841475,0.09336195,0.05938691,0.05520677,0.01657644,0.00393991
0.26561240,0.37780765,0.15139295,0.07553834,0.05872803,0.04418966,0.02033157,0.00639941
0.26420489,0.30840081,0.13460818,0.10621686,0.09959644,0.03170944,0.05479915,0.00046422
0.05871662,0.36905831,0.26947955,0.11272906,0.08901041,0.05245686,0.02790964,0.02063955
0.13062047,0.40626575,0.20058891,0.09020346,0.08021859,0.03651219,0.04356315,0.01202748
0.02273645,0.47264229,0.12035777,0.09847284,0.07983243,0.11921411,0.08346231,0.00328181
0.02375013,0.23987996,0.29809756,0.19032801,0.01812246,0.11570209,0.03777974,0.07634007
0.04191515,0.29976262,0.25894142,0.18061272,0.06506858,0.06635902,0.05957230,0.02776819
0.13767703,0.33140878,0.17994348,0.15156548,0.05434106,0.06764424,0.05654508,0.02087486
0.02933970,0.16960161,0.32626084,0.17865945,0.07492018,0.08496827,0.10988827,0.02636168
0.04345933,0.23468036,0.29513510,0.15599993,0.08038977,0.07653922,0.07955869,0.03423760
