#Wavelength[nm] Oscillator Strength [atomic units]
0.46875 0.0
1.40625 0.0
2.34375 0.0
3.28125 0.0
4.21875 0.0
5.15625 0.0
6.09375 0.0
7.03125 0.0
7.96875 -2.774973468511188e-07
8.90625 -0.00019880441652109226
9.84375 0.0025570421346401417
10.78125 0.3315968227152908
11.71875 0.4810219525834327
12.65625 0.9267629306609422
13.59375 1.6525434293801027
14.53125 0.83966807292461
15.46875 0.4102428780330456
16.40625 0.301622222403239
17.34375 0.4027600270218734
18.28125 0.5797832846362283
19.21875 0.8420851717360165
20.15625 0.9480723712507597
21.09375 1.1023471011424135
22.03125 1.430609402727896
22.96875 0.8839753172344444
23.90625 0.6514051471709763
24.84375 0.5549589021561587
25.78125 0.6402742387365237
26.71875 0.5046150244528462
27.65625 0.42662190409319223
28.59375 0.3790780054887932
29.53125 0.4062047508553803
30.46875 0.3555971195930745
31.40625 0.27619665742258803
32.34375 0.40113112813457974
33.28125 0.3004024079360761
34.21875 0.22144738333827263
35.15625 0.28955053062149716
36.09375 0.27746767955365215
37.03125 0.22281399867014784
37.96875 0.25653969612959315
38.90625 0.2909339879081472
39.84375 0.3688345151448402
40.78125 0.3910356457948154
41.71875 0.4581202703739109
42.65625 0.5376967609285543
43.59375 0.6098257058901027
44.53125 0.8894210684303516
45.46875 0.8070074103592333
46.40625 1.069253287327001
47.34375 1.2263984691442147
48.28125 1.0080509908413262
49.21875 0.8689998806687527
50.15625 1.1118433810663646
51.09375 1.021785240570125
52.03125 0.6995301656971264
52.96875 0.6984404541717595
53.90625 0.8007316857858768
54.84375 0.6130068043012216
55.78125 0.5290112291319247
56.71875 0.4818461527705722
57.65625 0.5428816826598108
58.59375 0.4030279695761294
59.53125 0.48279391302855856
60.46875 0.3703451684120864
61.40625 0.5624108082568569
62.34375 0.5275601489358905
63.28125 0.6921476865504701
64.21875 0.48284049338963086
65.15625 0.7101401055156202
66.09375 0.6911597782388981
67.03125 0.631940209653294
67.96875 0.7588334677411694
68.90625 0.6968294936900747
69.84375 0.9995276481397468
70.78125 0.565748440666539
71.71875 0.6922984639872141
72.65625 0.6407304396157087
73.59375 0.43747429734594334
74.53125 0.5527243841805785
75.46875 0.6063662203668372
76.40625 0.6304624298306862
77.34375 0.5300105943008475
78.28125 0.4700336373682603
79.21875 0.5239773725112968
80.15625 0.7421200080975723
81.09375 0.3810180781811141
82.03125 0.4503549841294898
82.96875 0.286653824305132
83.90625 0.26660995206611915
84.84375 0.3103462148833387
85.78125 0.30846150804768513
86.71875 0.23929592207281303
87.65625 0.18070679150196156
88.59375 0.13090256588895954
89.53125 0.09830011684590545
90.46875 0.18872928741984651
91.40625 0.05448965065909306
92.34375 0.2014549781556525
93.28125 0.17673078626785355
94.21875 0.1782638376154182
95.15625 0.13275170243332468
96.09375 0.25442015349244684
97.03125 0.17245595362254562
97.96875 0.23722821418220974
98.90625 0.11165131587250698
99.84375 0.23549532169465692
100.78125 0.19691579773019896
101.71875 0.3526466438885194
102.65625 0.18609976337916123
103.59375 0.1416293648503597
104.53125 0.21743585775743668
105.46875 0.27037302546716546
106.40625 0.08701878533934249
107.34375 0.18346408020093996
108.28125 0.15470775533026426
109.21875 0.14514451631089287
110.15625 0.15523303979713177
111.09375 0.05161984693617683
112.03125 0.08315438167005595
112.96875 0.0660397071201686
113.90625 0.007315113252161609
114.84375 0.0208547683365623
115.78125 0.054064222693341435
116.71875 0.17329107347984518
117.65625 0.036611286137144816
118.59375 0.04729259170926525
119.53125 0.025765347280611195
