0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000001,0.00000000
-0.00000473,0.00000000
-0.00001225,0.00012762
0.00212033,0.00263666
0.00718620,0.00673841
0.01035914,0.01070743
0.01722391,0.01653207
0.01131542,0.00997999
0.01108316,0.01230014
0.01100723,0.01114645
0.01086367,0.01203725
0.01295326,0.01201683
0.01505655,0.01379076
0.01770418,0.01888030
0.02100213,0.01977876
0.02071816,0.02159098
0.01970676,0.01734885
0.01370274,0.01371419
0.01360618,0.01305056
0.00938306,0.01087079
0.01050541,0.01107498
0.00832892,0.00825455
0.00785469,0.00810140
0.00759572,0.00749393
0.00838374,0.00873696
0.00702957,0.00636575
0.00671810,0.00704470
0.00581187,0.00654953
0.00818203,0.00563065
0.00761250,0.00825200
0.00780114,0.00677925
0.00699330,0.00953331
0.01004007,0.00841535
0.00896293,0.01069722
0.00857695,0.00771599
0.00825541,0.00937762
0.00883489,0.01089631
0.01248288,0.00991873
0.01269573,0.01539624
0.01371110,0.01306332
0.01838598,0.01757346
0.01354250,0.01378566
0.01617588,0.01732077
0.01404511,0.01514100
0.01730255,0.01653207
0.01632915,0.01367846
0.01445220,0.01412768
0.01541405,0.01794356
0.01123865,0.01148592
0.01320852,0.01064617
0.00998191,0.00942356
0.01161630,0.01053642
0.01196875,0.01065638
0.01144808,0.01303780
0.01270078,0.01321902
0.01137113,0.01319349
0.01003848,0.01341045
0.01369238,0.01070998
0.00810663,0.00849703
0.01021154,0.00780787
0.00723665,0.00694260
0.01094089,0.01558257
0.00842859,0.00859402
0.00817189,0.00742501
0.01290927,0.01013313
0.01280701,0.01188410
0.01437454,0.01556215
0.01276783,0.01142721
0.01186159,0.01482705
0.01033647,0.00982174
0.00857517,0.01036796
0.00880050,0.00785892
0.00803891,0.01031946
0.00923158,0.00694260
0.01030360,0.01302248
0.00999091,0.00882119
0.00693613,0.00925510
0.01096158,0.00738417
0.00656418,0.00603138
0.00855625,0.00805546
0.00766355,0.00602373
0.01005748,0.00622282
0.00586260,0.00848937
0.00327456,0.00603394
0.00196117,0.00618964
0.00363301,0.00272344
0.00456840,0.00426255
0.00412025,0.00331815
0.00506262,0.00356319
0.00338958,0.00441570
0.00304443,0.00211086
0.00341520,0.00492874
0.00440805,0.00366273
0.00533217,0.00139873
0.00370095,0.00374696
0.00415746,0.00487514
0.00483198,0.00578635
0.00514393,0.00894115
0.00738461,0.00232781
0.00387291,0.00270047
0.00585413,0.00287148
0.00332192,0.00444633
0.00184424,0.00286638
0.00187890,0.00256264
0.00281571,0.00383375
0.00277537,0.00572254
0.00129624,0.00352745
0.00354912,0.00717232
0.00234047,0.00146254
0.00251739,0.00081933
0.00353482,0.00138597
0.00149978,0.00115370
0.00092679,0.00143957
0.00002453,0.00053346
0.00124604,0.00181222
0.00097324,0.00302463
0.00111764,0.00069681
0.00202192,0.00126600
0.00255668,0.00015059
0.00198414,0.00000000
